,TITLE,DESCRIPTION,TRAVELER_ID
1277,서귀포·애월·테마파크 4일,"성산·신화월드 중심 맛집과 물놀이, 공항 인근 회·바비큐",h004415
1278,중문·성산·구좌·노형 4일 루트,"맛집·갈치·흑돼지 위주, 성산·구좌 카페와 박물관 포함",h004427
1279,성산·서귀포 중심 3일 루트,성산일출·해변·박물관과 서귀포 맛집 위주 일정,h004446
1280,제주 미식·전시·호캉스 루트 4일,"전시·뮤지엄과 고기맛집, 호텔 호캉스 위주 여행",h004459
1281,제주 중서부·중문 맛집 중심 3일,신화월드·중문 일대 맛집·카페 위주 코스,h004474
1282,애월 곽지 맛집 탐방 1일,곽지리 새우·버거·돈까스·치킨·식당 맛집 위주,h004492
1283,동부·서귀포·애월 먹킷리스트 3일,빵집·국수·갈치요리 등 식당·카페 위주 미식여행,h004499
1284,제주시 동부 맛집·관광 3일,함덕·구좌 맛집과 오름·박물관 중심 코스,h004513
1285,제주시·우도 카페맛집 루트 1일,"제주시 카페·빵집과 우도 맛집, 저녁 한우 막창",h004515
1286,서귀포·제주시 미식투어 1일,서귀포 올레시장·초밥·식당과 제주시 치킨,h004517
1287,제주 동서 맛집투어 4일,제주시·서귀포시 한식·분식·해장국·카페 중심 식도락 여행,h004523
1288,제주시 서부·서귀포 맛집 위주 4일,제주시·협재·서귀포 중심 식당·카페·공연 루트,h004530
1289,제주시 동서부 먹거리 중심 4일,제주시 위주 식당·카페·미술관·올레길 코스,h004533
1290,제주 중문·서귀포 미식 루트 4일,서귀포·중문 위주의 식도락과 가성비 맛집 투어,h004543
1291,제주시·서귀포 서부 먹거리 위주 3일,"애월·한림 맛집과 카페, 서귀포 해안·자연 경관 중심",h004552
1292,제주시 동부 맛집·카페 4일,"제주시 동부 위주 식도락과 카페, 유배길 산책",h004573
1293,제주시 동부 맛집투어 3일,구좌·일도 중심 식당·카페·디저트 맛집 여행,h004577
1294,제주시·서귀포 미식 투어 4일,제주시·서귀포 맛집·횟집 중심 식도락 여행,h004579
1295,동·서부 맛집숙소 루트 4일,용담·성산·협재 중심 맛집·카페·숙소 여행,h004593
1296,제주시 서부 맛집·카페 2일,협재·애월 식당과 공항 인근 맛집 중심 동선,h004606
1297,제주시·서귀포 맛집·카페 6일,애월·함덕·성산 일대 빵집·식당·카페 중심 미식 여행,h004611
1298,제주시 맛집투어 2일,제주시 일대 식당·한식 위주의 맛집 여행,h004621
1299,제주시 서부 카페·맛집 3일,협재·애월 카페와 맛집 위주의 여유 여행,h004636
1300,제주 동·서부 맛집 중심 3일,우도·함덕·성산·중문·한경·이호 해장국과 흑돼지 맛집 위주,h004640
1301,제주시·서귀포 3일 미식 중심 루트,제주시·협재·서귀포 맛집과 카페 위주의 식도락 여행,h004654
1302,동부 구좌·성산 맛집·카페 2일,구좌·성산 해안 카페와 해산물·흑돼지 맛집 위주,h004660
1303,동·서부 맛집&카페 4일 루트,성산·중문·애월 중심의 식당·카페 맛집 여행,h004696
1304,서부·서귀포·동부 맛집투어 5일,연동 맛집과 서부·서귀포·동부 해변·카페 중심 식도락 여행,h004703
1305,애월·협재 맛집 중심 3일,제주시 애월·협재 흑돼지·해산물·카페 맛기행,h004712
1306,동북부 구좌·조천 5일 루트,"구좌 해변·맛집 중심, 함덕·제주시 시내까지",h004721
1307,서부 맛집·카페투어 루트 4일,제주 서부 식당·카페 중심 미식 여행,h004732
1308,제주시 도심·애월 맛집투어 4일,제주시 일대 식당·분식·카페·흑돼지 중심 루트,h004739
1309,제주 동서남 맛집·올레 4일,"제주시·서귀포 맛집 중심, 올레·테마파크 포함 일정",h004746
1310,제주 동·서 시내 먹방 루트 4일,제주시·서귀포시 시내 위주 식당·시장 먹거리 여행,h004752
1311,제주 동서 음식·카페 루트 7일,"제주시·서귀포시 맛집과 카페, 미술관 즐기는 여유 여행",h004754
1312,서귀포·제주시 근교 맛집·카페 1일,서귀포 법환동 카페·인증센터와 제주시 식당 방문,h004755
1313,제주 동·서귤 도시 먹킷리스트 3일,제주시·서귀포시 중심의 카페·떡·빵 위주 식도락 여행,h004756
1314,제주시 서부 맛집·카페 3일,협재·애월 맛집 중심의 여유로운 식도락 여행,h004757
1315,제주시–서귀포–우도·동부 5일,맛집·식당 중심에 우도·동부 해안 드라이브 여행,h004763
1316,동부 맛집·카페 위주 3일,제주시·성산·표선 동부 중심 식당·카페·숙소 여행,h004773
1317,동부 카페·맛집 루트 2일,제주시 맛집과 성산·구좌 감성 명소 중심 여행,h004796
1318,제주시·서귀포 식도락 루트 3일,국수·갈비·갈치 등 맛집 중심 식도락 여행,h004845
1319,제주시 동부 감성맛집 3일,구좌읍 위주 감성 카페·식당·숙소 코스,h004851
1320,제주시 도심·서부 해변 루트 3일,"제주시 맛집 중심, 함덕·이호·협재 해수욕장 방문",h004860
1321,제주시 시내 미식투어 3일,제주시 중심 식당·해장국·초밥·보쌈 위주의 맛집 여행,h004865
1322,동부·서부 맛집 위주 4일,제주시·애월·성산·우도 식당·해장국·해산물 중심,h004876
1323,중문·제주시 힐링 루트 1일,온천·공원·카페로 즐기는 도심 힐링 코스,h004877
1324,제주 동부 맛집·바다루트 4일,제주시~표선·성산 맛집과 해변·카페 중심 여행,h004895
1325,제주시 맛집·카페 중심 4일,제주시 일대 식당·카페 위주의 미식 여행,h004905
1326,서귀포·제주시 맛집 위주 5일,"서귀포 서부 맛집과 카페, 자연·수목원 힐링 동선",h004911
1327,제주시 서부·동부 맛집투어 4일,애월·협재 해변과 제주시 맛집·카페 중심 일정,h004919
1328,제주시·서귀포 5일 맛집 중심 루트,흑돼지·한식·해장국·김밥 위주의 식도락 여행,h004920
1329,제주시 우도 중심 미식·바다 3일,"제주시 맛집과 카페, 해변·우도 관광 위주 여행",h004947
1330,제주시 1일 빵·한식 맛집 코스,제주시 빵집과 한식 식당 방문 중심,h004949
1331,제주시 동부 맛집·카페 루트 4일,함덕 해수욕장 중심 횟집·흑돼지·버거·카페·분식 맛투어,h004962
1332,제주 동서 맛집투어 3일,제주시·중문·서귀포 위주 맛집 탐방 루트,h004968
1333,제주시·성산 맛집투어 3일,제주시·성산 일대 식당·포차·카페 위주 미식 여행,h004970
1334,서귀포·제주 동선 1일,쇠소깍 액티비티와 한림 한식 맛집 방문,h004977
1335,동부·서귀포 맛집·카페 3일,제주시-성산-서귀포 위주 맛집·카페 여행,h004979
1336,제주시 함덕 맛집투어 2일,함덕 해장국·흑돼지·해산물·카페 중심 식도락 여행,h004992
1337,제주 동서남부 먹거리·관광 4일,맛집 위주로 해변·테마파크·자연경관 즐기는 루트,h004997
1338,서귀포·제주시 미식투어 3일,서귀포 올레시장·이중섭거리 중심 맛집 위주 코스,h004998
1339,제주 동·서부 맛집투어 1일,제주·서귀포 지역 패스트푸드·식당 위주,h004999
1340,제주시·동부 맛집투어 3일,제주시·구좌·성산 위주 식당·카페 중심 여행,h005003
1341,제주시 맛집 위주 5일,제주시 동·서부 식당과 분식·카페 중심 먹방 여행,h005014
1342,동부 맛집·술집 중심 3일,제주시 동부 중심의 한식·술집 위주 미식 여행,h005017
1343,제주시 동부 식도락 3일,제주시·구좌읍 중심 맛집·흑돼지·해산물 여행,h005020
1344,제주시 서부 맛집·바다 3일,애월·협재 맛집 위주 서부 해안 드라이브,h005028
1345,제주 시내·서귀포 맛집 위주 3일,"제주시·서귀포 카페, 분식·해산물·고기 맛집 중심 여행",h005037
1346,제주시 중심 3일 먹거리·산책,"김밥·현지맛집과 수산시장, 계곡·오름·미술관을 도는 도심 위주 여행",h005044
1347,제주시 애월·도심 맛집투어 3일,애월 카페·식당과 제주 시내 로컬 맛집 중심,h005052
1348,제주 서부 맛집·카페 투어 2일,"제주시 중심 식당·초밥과 금능·협재 카페·해변, 오설록 디저트 동선",h005058
1349,제주시 서부 3일 먹방·휴양 루트,"연동·애월 맛집과 카페, 해변·리조트 중심 여행",h005060
1350,서귀포·애월·협재 맛집 위주 4일,서귀포·애월·협재 중심 식도락과 해변 산책,h005061
1351,제주 동부·서부 맛집 중심 4일,함덕·우도·성산·사계·애월 맛집·숙소 위주 일정,h005062
1352,제주시 맛집투어 루트 3일,협재·한림 중심 제주 향토 음식 및 술집 위주,h005063
1353,제주시·서귀포 맛집·카페 3일,칼국수·떡·중문·성산 위주 미식 중심 여행,h005064
1354,동·서부 맛집 위주 루트 3일,"제주시·서귀포 식당과 카페, 박물관 방문 여행",h005066
1355,제주시 서부 맛집·카페 루트 3일,구제주 중심 식당·술집과 협재·애월 해변 카페·흑돼지 맛집 위주,h005067
1356,중산동부 아이동반 3일 여행,테마파크·동물체험과 성산·제주시 맛집 중심 코스,h005082
1357,동부 맛집·성산일출 3일,"구좌·성산·함덕 위주 맛집과 카페, 해변 일정",h005084
1358,서귀포 맛집투어 3일,서귀포 장어·흑돼지·갈치 등 현지 맛집 중심 여행,h005086
1359,제주시·성산 맛집투어 4일,공항 인근과 성산·연동 중심의 식도락 여행,h005110
1360,동부·서귀포·제주시 맛집투어 3일,성산·서귀포·제주시 전역 분식·중식·해산물 맛집 중심,h005113
1361,제주 3일 미식 중심 시내·서귀포 여행,제주시·서귀포 식당·카페 위주의 도시 맛집 투어,h005124
1362,제주시 함덕 맛집·해변 4일,함덕 해수욕·해변과 고기·회·빵 중심 먹방 여행,h005136
1363,서부 맛집·전시 루트 2일,서귀포·한림·애월 식도락과 아르떼뮤지엄,h005138
1364,제주시 시내 맛집 루트 1일,제주시내 순두부·한식 위주의 식도락 코스,h005141
1365,제주시 서부 힐링 3일 여행,"공항 인근 식당·국수와 곽지·이호 바닷가, 카페·야경 코스",h005149
1366,제주시·서귀포 맛집 위주 3일,김밥·고기·돈까스 중심의 식도락 여행,h005150
1367,제주 동부·서귀포 맛집 루트 2일,"한라산 산행 후 서귀포·제주 동부 해산물과 분식, 베이커리 중심",h005154
1368,제주시·서귀포 맛집 중심 3일,제주시 위주 식당·카페와 뮤지엄·리조트 방문 루트,h005161
1369,3일 서귀포 맛집·카페 중심 루트,서귀포 시내 맛집과 서부 해안 라면·카페 위주 여행,h005163
1370,제주시·서귀포 4일 미식여행,현지 해장국·흑돼지·카페·베이커리 중심 맛집 투어,h005177
1371,서귀·중문·신제주 미식투어 3일,"서귀포 전통시장과 카페, 중문·신제주 맛집 중심 먹방 여행",h005181
1372,제주 서부·동부 먹방 3일 루트,협재·월정·세화 해변과 식당·카페 위주의 맛집 여행,h005184
1373,제주시 동부 맛집·카페 3일,"함덕·구좌·성산 중심 식도락과 카페, 숙소 휴식 루트",h005189
1374,제주시·서귀포 맛집 위주 2일,닭집·중식·국수·고기 등 식당과 게스트하우스 중심,h005193
1375,동서부 맛집·관광 루트 3일,"오메기떡, 빵, 흑돼지와 스누피가든·비밀의숲 코스",h005198
1376,중남부 맛집투어 루트 3일,서귀포·제주시 중심 식당·빵집 위주의 먹방 여행,h005200
1377,제주 동·서부 맛집 중심 4일,함덕·애월·중문·구좌 식도락 위주 여행,h005201
1378,제주시 동·서부 맛집투어 4일,제주시 일대 떡집·빵집·카페와 식당 위주의 미식 여행,h005208
1379,제주시·서귀포 베이커리·맛집 4일,"빵집과 카페, 흑돼지·해물 맛집 위주의 루트",h005212
1380,제주 4일 미식·카페·전망 루트,"제주시·중문 위주 맛집과 카페, 전망 명소 중심 여행",h005217
1381,동부 위주 3일차 맛집·카페 루트,"함덕·구좌 카페와 해안도로, 식당·떡집 중심 여행",h005221
1382,중문 신화월드 중심 2일,신화월드·테마파크·워터파크 위주의 엔터·맛집 여행,h005226
1383,제주 서부·중문·동북부 4일,"협재·중문 맛집과 카페, 숙소 중심 먹방 여행",h005233
1384,서부·서귀포 예술·맛집 4일,갤러리·카페·로컬맛집·펜션·해변 감성 여행,h005234
1385,제주 동서부 맛집·숙소 루트 3일,공항·애월·한림과 성산·중문 위주의 식당·숙소 여행,h005238
1386,서부·제주시 맛집 탐방 3일,협재·한림 바닷가 식당과 제주시 로컬 맛집 위주,h005245
1387,제주시 서부·도심 맛집 카페 3일,"협재·애월 맛집·카페 중심, 마지막날 시내 식당 방문",h005250
1388,제주 맛집투어 중심 4일,제주·서귀포 한식·고기·국수·분식 위주의 식도락 여행,h005252
1389,제주시·서귀포 맛집 중심 4일,공항 인근 해산물·한식 위주 식도락 여행,h005253
1390,제주시 함덕 맛집투어 2일,함덕리 중심 흑돼지·치킨 위주의 식도락 여행,h005257
1391,제주시·서귀포 맛집 위주 4일,"제주시 중심 맛집과 카페, 함덕·성산·표선까지 섭렵하는 미식 여행",h005264
1392,제주시 동부 먹방·카페 3일,"칼국수·아귀찜·고기·빵과 카페, 영화, 드라이브 코스",h005267
1393,제주 동·서·서귀포 먹방 4일,"제주시·서귀포 맛집 중심, 해산물·흑돼지·국수와 카페·술집 포함한 식도락 위주 여행",h005271
1394,동부 맛집·카페 중심 4일,구좌·성산 위주 식당·빵집·카페 맛투어,h005274
1395,제주시·서귀포 맛집 중심 2일,제주시·서귀포 식당과 디저트 위주의 미식 여행,h005280
1396,제주시·중문 맛집투어 1일,제주시 도남동·중문 일대 한식·카페·회 중심,h005288
1397,중문·제주시 맛집 중심 3일,중문·제주시 맛집과 해안 산책·전시 루트,h005297
1398,동부·중문·제주시 맛집 위주 4일,성산·중문·제주시 해장국·횟집·오마카세 등 맛집 중심 일정,h005298
1399,제주시 동부 맛집·올레길 3일,화북·함덕·삼양 일대 고기·칼국수 맛집과 올레길,h005305
1400,서귀포·애월 맛집 중심 5일,서귀포 위주 식당·시장·호텔 먹방 여행,h005308
1401,서귀·중문·제주시 3일 도시·관광 루트,"올레길·박물관과 중문·도심 맛집, 카페, 야경 즐기는 일정",h005309
1402,제주시 동부 맛집·바다 루트 4일,제주시 떡·분식·현지맛집과 해안 산책 위주 여행,h005311
1403,제주시 중심 4일 미식 위주 루트,애월·연동·우도 맛집과 온천까지 먹킷+휴식 여행,h005312
1404,제주시 동서부 맛집·카페 2일 루트,식당·카페 위주 제주시 일대 여유 식도락 여행,h005321
1405,서귀포 맛집 중심 3일,서귀포 중심 식당·카페 위주의 미식 여행,h005322
1406,제주시·성산 5일 미식 여행 루트,협재·구좌·성산 식당·맛집 위주의 식도락 여행,h005342
1407,제주 서부 미식 루트 3일,제주시·서귀포 맛집 중심의 식도락 여행,h005345
1408,제주시 맛집 중심 4일 루트,제주시 현지 식당·해산물·칼국수 위주 미식여행,h005355
1409,제주시 서부 맛집 위주 1일,제주시·애월·한림 장어·고기·해산물 맛집 투어,h005358
1410,동북부 맛집·카페 위주 4일,애월·함덕·구좌 일대 식당·카페 중심 코스,h005365
1411,제주시·성산 우도 3일 여행,제주시 도심 명소와 우도·성산 카페·식당 위주 일정,h005366
1412,제주시 서부 카페·맛집 2일,애월 카페·맛집과 전통시장·펜션 휴식 여행,h005367
1413,중문·서귀포·성산·제주시 맛집 4일,서귀포·성산·제주시 전역 식당·혼술바 위주 미식여행,h005369
1414,제주시·동부 맛집 중심 3일,"제주시 일대 식당·횟집과 동부 카페, 허브동산·유배길 산책",h005375
1415,제주 동서부 카페맛집 3일,"애월·성산·구좌 맛집과 카페, 해변 위주 일정",h005377
1416,제주시 북부 3일 미식·카페 루트,용담·애월·협재·구좌 중심 맛집·카페·해변·관광지 여행,h005379
1417,제주 동서부 맛집·카페 3일,제주시·신화월드·함덕 중심 맛집·카페 위주 여행,h005390
1418,서귀포·조천 맛집 위주 2일,패스트푸드·해산물·흑돼지 등 식도락 코스,h005402
1419,중문·서귀포 남부+애월·협재 3일,박물관·맛집 중심 남부 관광과 서부 해안 드라이브,h005428
1420,서귀포·제주시 맛집 중심 2일,"서귀포 숙소·식당과 제주시 장어·삼계탕, 카페 방문 루트",h005432
1421,제주 서부·서귀포 3일 미식여행,"애월·서귀포 맛집과 카페, 산책·액티비티 중심",h005433
1422,제주 동서남 먹방·관광 4일,제주시·서귀포 시내 위주 맛집과 전시·테마파크 중심 여행,h005434
1423,제주 시내·서귀포 맛집 루트 3일,제주시·서귀포 카페·흑돼지·회·패스트푸드 위주,h005435
1424,제주 동서부 미식투어 1일,제주시·서귀포시 위주 맛집 중심 식도락 여행,h005437
1425,제주시·서귀포 동부 위주 4일,"박물관·미술관과 카페, 흑돼지 맛집 포함 알찬 코스",h005441
1426,동부 카페·맛집 루트 3일,성산·구좌·함덕 위주 카페·식당 중심 일정,h005448
1427,제주 자유 일정 루트 (일정 미정),구체 일정·지역 정보 없는 자유여행 계획,h005455
1428,서귀포 시내 맛집·카페 3일,"서귀동 중심 맛집과 카페, 시장 위주의 여행",h005456
1429,서귀포·제주시 맛집 중심 4일,"서귀포 위주 식도락 여행, 제주시 카페·간식 포함",h005459
1430,제주시 맛집 중심 4일 루트,제주시 맛집·해장국·국수 위주의 식도락 여행,h005461
1431,제주시·애월·구좌 3일 미식여행,"현지 해장국·식당과 카페, 펍, 게스트하우스 등 중심",h005462
1432,제주시·우도 중심 맛집투어 4일,"제주시 시내 위주 식당·카페, 우도·해안 산책 중심 여행",h005464
1433,제주시 미식투어 2일,제주시 내 식당·분식·해장 위주 맛집 여행,h005466
1434,중남부 위주 먹거리·전시 3일,신화월드·중문·제주시 일대 맛집과 전시 위주 일정,h005492
1435,제주시 도심·함덕 우도 맛집투어 3일,노형·드림타워 위주 도심 맛집과 함덕·우도 식도락 중심 일정,h005494
1436,제주시 맛집 탐방 1일,제주시 빵집·감자탕·뷔페 중심 먹거리 투어,h005495
1437,제주시·서귀포 맛집 위주 4일,흑돼지·치킨·갈치 등 식도락 중심 여행,h005501
1438,제주 동·서귀포 맛집·호텔 2일,제주시·서귀포 식도락과 시내 호텔 숙박,h005505
1439,제주시·서귀포 서부 맛집·힐링 3일,"제주 시내·애월 맛집과 해변, 미술관·온천 힐링 여행",h005509
1440,제주시 맛집 루트 1일,제주공항 인근 돼지고기 맛집 중심 일정,h005518
1441,서귀포·한림·애월 맛집·관광 3일,맛집 중심에 테마파크·펜션 포함한 여유 여행,h005535
1442,제주시 시내 3일 먹거리·전시 투어,제주시내 맛집·해장국·수산시장과 전시·4.3기념관 중심 여행,h005559
1443,제주시 도심·동부 맛집 중심 3일,연동·용두암·함덕 위주 맛집 탐방 여행,h005580
1444,제주시 서부 위주 4일 루트,한림 펜션 숙박과 식당·카페 중심 일정,h005583
1445,제주 동서부 먹거리 3일,제주시·서귀포시 맛집과 펜션 중심 식도락 여행,h005586
1446,동북부 맛집·카페 3일 루트,함덕·구좌·성산 중심의 맛집·카페 위주 일정,h005589
1447,제주시 애월·협재 맛집투어 3일,오마카세·국수·치킨과 미디어아트 전시 여행,h005590
1448,제주시·동부 맛집투어 1일,제주시·구좌·남원 일대 분식·뷔페·치킨·디저트 맛집 중심,h005596
1449,서귀포·제주시 맛집투어 2일,서귀포 중심 식당·술집 위주의 미식 여행,h005605
1450,동·서부 맛집·카페 루트 3일,"제주시·서귀포시 식당, 카페, 회센터 중심 여행",h005624
1451,제주시·서귀포 맛집위주 4일,햄버거·분식·국수·해산물·흑돼지 중심 맛집투어,h005629
1452,제주시 서부 맛집·바다 루트 3일,"애월·한림 맛집과 해안도로, 소극장 관람 일정",h005641
1453,제주시 중심 3일 가족 여행 루트,맛집·카페·키즈카페와 애월 숙소 중심 일정,h005644
1454,제주시·서귀포 시내 미식 투어 3일,"로컬 맛집, 치킨·분식·디저트 위주의 먹방 여행",h005655
1455,동부 구좌 맛집 투어 2일,종달리 카페·식당 위주의 소규모 미식 여행,h005661
1456,제주시·서귀포 맛집투어 4일,해장국·한식·수산시장·디저트 위주 미식 여행,h005680
1457,서부 먹방·카페투어 루트 3일,협재·애월 카페와 맛집 위주의 서부 여행,h005686
1458,서귀포 동부 루트 3일,성산·남원·서귀동 위주 맛집·해변·전시 위주의 여행,h005700
1459,중문·우도·애월 맛집투어 3일,우도·성산·애월·노형 중심의 식당 위주 여행,h005713
1460,제주시·중문 카페·맛집 2일,카페·박물관 관람과 중문 맛집 위주 일정,h005721
1461,제주 서부·동부 맛집·액티비티 3일,"애월 액티비티, 서귀포 맛집·온천, 동부 카페·해변 중심 코스",h005746
1462,1박2일 서귀포·제주시 맛집·리조트 루트,제주신화월드 리조트·워터파크와 제주시 고기·분식 맛집 위주 여행,h005763
1463,제주시 도심·서부 먹킷리스트 3일,"제주시 맛집·카페 위주, 한림·협재‧함덕 경유 루트",h005771
1464,제주시 맛집·카페 루트 3일,"횟집·김밥·스시와 해수욕장, 카페 방문 위주",h005798
1465,서부 애월·한림 3일 먹방 루트,"애월·한림 카페와 맛집, 미술관 들르는 여유 여행",h005809
1466,제주 동서 먹거리 탐방 3일,제주시·서귀포시 맛집과 야시장 중심 여행,h005831
1467,제주시 맛집·식당 위주 3일,제주시 내 식당·분식·패스트푸드 중심 먹방 여행,h005841
1468,제주시 맛집·카페 3일 루트,"전복·해장국 등 식당 위주, 카페·게스트하우스 포함한 제주시 중심 여행",h005842
1469,제주시 동부·서부 맛집 중심 4일,"제주 시내·구좌 맛집과 올레길, 카페·성당 감성 여행",h005843
1470,제주시 맛집투어 3일,제주시 일대 한식·해장국·생선요리 먹방 여행,h005844
1471,제주 서부·동부 맛집·관광 4일,"한림·안덕·성산 중심 맛집과 박물관, 카페·거리 산책 여행",h005851
1472,서부 해장국·카페·맛집 루트 3일,해장국·빵집·카페·포차·분식 등 서부 맛집 위주 여행,h005857
1473,제주 동·서귀포 1일 힐링코스,먹거리·자연경관·숲·온천까지 즐기는 힐링 여행,h005858
1474,제주시·서귀포 맛집 중심 3일,제주시와 서귀포 일대 식당·카페 위주 미식 여행,h005865
1475,제주시·동부 맛집 중심 2일,"애월·조천·성산 식당과 카페, 찜·떡 간식 루트",h005867
1476,제주 동·서·우도 4일 먹방 여행,해장국·고기·횟집과 카페 투어 중심 일정,h005884
1477,서귀포·애월 맛집 중심 3일,제주시·서귀포 호텔과 식당 위주 미식 여행,h005888
1478,제주 동·서부 맛집·관광 3일,제주시·성산 일대 식당 중심 소규모 관광,h005889
1479,제주시 서부 미식투어 2일,국밥·매운닭·고기국수·짬뽕 등 식도락 중심 루트,h005912
1480,서귀포·동부 맛집투어 4일,"호텔·펜션 숙박 중심의 남부·동부 맛집, 카페, 테마파크 여행",h005917
1481,동부·서부 맛집 위주 2일,성산·서귀포·애월·한림 식당·펜션 중심 일정,h005922
1482,서귀포 위주 맛집 탐방 3일,협재·중문·서귀포 식당과 카페 중심 여행,h005951
1483,중북부·서귀포 맛집 중심 3일,서귀포·애월·제주시 일대 맛집·호텔·스파 동선,h005955
1484,서부·중문·동부 카페맛집 루트 4일,"제주시·서귀포시 전역 맛집과 카페, 리조트 숙박 여행",h005958
1485,제주시·서귀포 시내 중심 3일,"전망대·전시관과 시내 맛집, 호텔 뷔페 위주 루트",h005961
1486,제주 도심 액티비티·맛집 1일,놀이공원·맛집 중심의 도심 체험 여행,h006024
1487,제주시·동부 위주 2일 루트,제주시 맛집과 우도·성산 카페·식당 중심 여행,h006071
1488,제주 동부·한라산 2일여행,"우도 해안·해변과 건입동 상점가, 흑돼지·회 맛집 중심",h006083
1489,서귀포 원도심 식도락·산책 1일,"서귀포 원도심 맛집과 미술관, 올레길·해변 산책 루트",h006094
1490,동부 전원 감성 카페 루트 1일,표선 감성 카페·관광농원 방문 코스,h006101
1491,제주시·서귀포 맛집투어 2일,회·치킨·분식 등 식당 위주의 먹방 여행,h006102
1492,동부 숙소·맛집 중심 2일,조천·구좌 숙소 위주에 우도·성산 맛집 포함,h006150
1493,중문·색달 서귀포 루트 2일,"중문 관광·전망 명소와 베이커리, 해산물 맛집 여행",h006152
1494,제주시 동부 맛집·카페 루트 1일,용담·조천·구좌 일대 식당·카페·바다 감성 여행,h006175
1495,제주시·서귀포 맛집투어 2일,혼술바·해산물·고기·국수로 즐기는 미식 여행,h006192
1496,제주 먹거리·거리산책 루트 1일,제주시·서귀포 맛집과 이중섭거리 산책 코스,h006198
1497,제주 중서부 미식 루트 1일,제주신화월드 중심의 디저트·뷔페 맛집 탐방,h006207
1498,제주시 해안·맛집 투어 2일,협재·월정·함덕 해변 중심 식당·카페·드라이브,h006215
1499,동부 우도 펜션 휴식 1일,우도 펜션에서 머무는 휴식형 여행,h006222
1500,서귀포 온천·맛집·영화 루트 1일,"산방산 온천, 서귀포 맛집·제주시 영화관 일정",h006225
1501,제주시 애월·이호 맛집 중심 2일,갈치요리·해산물·해변 감성 카페와 공항 근처 식도락,h006234
1502,제주시 도보산책 루트 1일,동문시장·유배길·카페·전망대 중심 시내 산책,h006286
1503,제주시 서부·항구 맛집 루트 1일,애월·곽지 맛집과 건입동 회·상점가 중심 여행,h006303
1504,제주시 맛집·디저트 투어 2일,"함덕·구좌·애월 음식과 일도동 간식, 디저트 코스",h006304
1505,제주시 동부 1박2일 맛집·해안 루트,월정·함덕 해안 드라이브와 맛집·카페 중심 여행,h006313
1506,제주시 맛집투어 루트 1일,제주시 중심 국수·고기·분식 위주의 맛집 여행,h006321
1507,중문 1일 맛집 탐방 루트,해심가든·요리바카 방문하는 중문 식도락,h006332
1508,제주시 동부 맛집·바다 루트 2일,"세화·평대 맛집과 카페, 해변 산책 중심 일정",h006338
1509,서귀포 미식투어 1일,두도레스토랑 방문 중심의 식도락 여행,h006362
1510,동부 맛집·카페 중심 2일,제주시·구좌·성산 일대 식도락 및 해변·카페 여행,h006364
1511,제주시 서부·중문 2일 루트,"식당·카페와 오설록, 영화·수산시장 즐기는 코스",h006367
1512,제주 동·서귀포 먹거리·펜션 2일,제주시 맛집과 서귀포 펜션·마을 산책 중심 여행,h006375
1513,서부 한경 바닷가 감성 1일,한경 바다 인근 펜션·감성 주점 방문,h006395
1514,제주시 시내 맛집투어 2일,국수·막창·돈까스와 술집 위주의 식도락 여행,h006398
1515,서귀 서부 맛집·공연 루트 1일,"안덕면 식당과 아트서커스, 한림 국수 위주의 코스",h006402
1516,우도·성산 2일 바다·맛집 루트,"우도 해변·올레길 산책과 펜션 휴식, 종달·성산 고기·치킨 맛집",h006403
1517,제주시 맛집 위주 2일,제주시 내 국수·김밥·흑돼지 등 식도락 루트,h006410
1518,제주시 도심 맛집·관광 2일,공항 인근 중심으로 회·고기 맛집과 박물관·전시 관람,h006416
1519,서부 남부 맛집투어 1일,서귀포·한경·안덕 지역 중심 식당 맛집 여행,h006418
1520,"제주 동선 1일, 식도락 중심 루트",제주시·성산 위주 맛집과 카페 방문 일일 코스,h006431
1521,제주시 맛집 탐방 1일,노형동 모던돔베 중심의 돔베고기 맛집 여행,h006433
1522,제주시 도심 맛집·카페 1일,일도·이도동 중심 횟집·식당 위주 도심 여행,h006434
1523,서귀포·제주시 맛집·카페 1일,오설록·연동 카페와 서귀포 맛집 위주 일정,h006435
1524,성산읍 맛집·전시 루트 1일,성산 일대 식당과 미술관을 도는 코스,h006436
1525,동부·제주시 맛집 루트 1일,표선 해변 인증 후 제주시 삼계탕 맛집 방문,h006438
1526,서귀포 사계리 감성 카페 1일,사계의시간 카페에서 즐기는 여유로운 카페투어,h006439
1527,제주시·서귀포 실내 놀이·식당 1일,아이 테마파크와 식당·문화공간 방문 일정,h006440
1528,제주 중남부 1일 바다·체험 여행,"애월·안덕 일대 식당·카페·펜션, 체험 위주 동선",h006443
1529,제주시·서귀포 맛집 위주 1일,한식·해산물·해장국·마라탕·치킨 먹방 코스,h006450
1530,제주도 여행 루트 (일정 미정),여행 지역·테마 정보 없음,h006453
1531,제주시청 인근 식도락 1일,제주시청 인근 한식·패스트푸드 식사 코스,h006455
1532,서부 맛집탐방 루트 1일,안덕·대정·한경 일대 한식·중식 맛집 위주 여행,h006457
1533,제주 서부 카페·해변 루트 1일,애월·협재 카페와 해수욕장 중심 일정,h006458
1534,서귀포 사계리 국수 맛집 1일,사계리 국수 전문 식당 중심의 식도락,h006459
